,ITEM_NAME,ITEM_BRAND,ITEM_PRICE,ITEM_IMG,CATEGORY,ITEM_STATUES,YEAR,MONTH
1094,Agiss Cleansing Strips For Face & Nose 10 pcs,Agiss,26.25,"https://www.nahdionline.com/media/catalog/product/1/0/100995156_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,other,2020,3
1095,Agiss Deep Cleansing Strips For Nose 10 pcs,Agiss,26.25,"https://www.nahdionline.com/media/catalog/product/1/0/100995148_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,other,2020,3
1096,Beesline White Saphire Mask 30 gm,Beesline,26.25,"https://www.nahdionline.com/media/catalog/product/1/0/100958048_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,solid,2020,3
1097,Bioree Deep Cleansing Charcoal 9 Strips,Bioree,48.3,"https://www.nahdionline.com/media/catalog/product/1/0/101013396_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,other,2020,3
1098,Neutrogena Hydrogel Recovery Mask - The Illuminator 30 ml,Neutrogena,13.95,"https://www.nahdionline.com/media/catalog/product/1/0/101255168_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1099,Neutrogena Hydrogel Recovery Mask - The Detoxifier 30 ml,Neutrogena,13.95,"https://www.nahdionline.com/media/catalog/product/1/0/101255176_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1100,Himalaya Purifying Neem Peel-Off Mask 150 ml,Himalaya,32.5,"https://www.nahdionline.com/media/catalog/product/1/0/101117048_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1101,Skin Republic Face Mask Sheet Platinum Lift 25 ml,Skin Republic,29.95,"https://www.nahdionline.com/media/catalog/product/1/0/101013126.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1102,Skin Republic Face Mask Sheet COQ 10 + Caviar 25 ml,Skin Republic,31.45,"https://www.nahdionline.com/media/catalog/product/1/0/101152492.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1103,Skin Republic Face Mask Sheet Stem Cell Plant Protein 25 ml,Skin Republic,32.5,"https://www.nahdionline.com/media/catalog/product/1/0/101152505.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1104,Skin Republic Face Mask Sheet Collagen Serum 25 ml,Skin Republic,29.95,"https://www.nahdionline.com/media/catalog/product/1/0/101013118.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1105,Caudalie Purifying Mask 75 ml,Caudalie,162.75,"https://www.nahdionline.com/media/catalog/product/1/0/101267265_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1106,Caudalie Moisturizing Mask 75 ml,Caudalie,162.75,"https://www.nahdionline.com/media/catalog/product/1/0/101267257_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1107,Aline Sulphur Mud Mask To Eliminate The Oily Look 100 ml,Aline,73.5,"https://www.nahdionline.com/media/catalog/product/1/0/101273219_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1108,Aline Mint Mud Mask For Refreshing And Moisturizing 100 ml,Aline,73.5,"https://www.nahdionline.com/media/catalog/product/1/0/101273198_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1109,Skin Republic Face Mask Sheet Brightening Vitamin C 25 ml,Skin Republic,29.95,"https://www.nahdionline.com/media/catalog/product/1/0/101013142.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1110,Beesline Face Mask Express Lifting 25 gm,Beesline,8.4,"https://www.nahdionline.com/media/catalog/product/1/0/100574829_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,solid,2020,3
1111,Olay Eye Illuminating Cream For Dark Circles 15 ml,Olay,103.95,"https://www.nahdionline.com/media/catalog/product/1/0/101211253_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1112,Shiseido Eye Treatment Glow Revival Bio Performance 15 ml,Shiseido,323.4,"https://www.nahdionline.com/media/catalog/product/1/0/101081962_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1113,Darphin Eye Contour Cream For Wrinkles And Slackening,Darphin,357.0,"https://www.nahdionline.com/media/catalog/product/1/0/101041080_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1114,DCL C Scape High Potency Eye Treatment 15 ml,DCL,409.5,"https://www.nahdionline.com/media/catalog/product/1/0/101182405_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,solid,2020,3
1115,Skin Republic Collagen Under Eye Patch 18 gm,Skin Republic,40.9,"https://www.nahdionline.com/media/catalog/product/1/0/101152484.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,solid,2020,3
1116,Joelle Paris Sow White Eyes 20 ml,Joelle,252.0,"https://www.nahdionline.com/media/catalog/product/1/0/101079475_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1117,Clarins Extra-Firming Eye Lift Perfecting Serum 15 ml,Clarins,322.35,"https://www.nahdionline.com/media/catalog/product/1/0/101055481_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1118,Skinceuticals Eye Balm 15 ml,Skinceuticals,450.45,"https://www.nahdionline.com/media/catalog/product/1/0/101140029_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1119,Clinique All About Eyes 30 ml,Clinique,399.0,"https://www.nahdionline.com/media/catalog/product/1/0/101080610_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1120,Caudalie Resveratrol Eye Lifting Balm 15 ml,Caudalie,278.25,"https://www.nahdionline.com/media/catalog/product/1/0/101267337_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1121,Darphin Eye Contour Serum For Dark Circles And Puffiness 15 ml,Darphin,383.25,"https://www.nahdionline.com/media/catalog/product/1/0/101041071_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1122,SVR Topialyse Soothing Cream For Irritated Eyelids 15 ml,SVR,103.95,"https://www.nahdionline.com/media/catalog/product/1/0/101247301_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1123,Shiseido Eye Cream Super Corrective Bio Performance 15 ml,Shiseido,397.95,"https://www.nahdionline.com/media/catalog/product/1/0/101081920_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1124,Clinique All About Eyes Rich 15 ml,Clinique,236.25,"https://www.nahdionline.com/media/catalog/product/1/0/101080628_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1125,Clinique All About Eyes 15 ml,Clinique,236.25,"https://www.nahdionline.com/media/catalog/product/1/0/101080601_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1126,Shiseido Eye Concentrate Ultimune Eye 15 ml,Shiseido,338.1,"https://www.nahdionline.com/media/catalog/product/1/0/101082252_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1127,Uriage Depiderm White Eye Contour 15ml,Uriage,204.75,"https://www.nahdionline.com/media/catalog/product/1/0/100928640_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1128,Skinceuticals A.G.E Eye Complex Pt 15 ml,Skinceuticals,476.7,"https://www.nahdionline.com/media/catalog/product/1/0/101140141_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1129,Filorga Time- Filler Eyes 15 ml,Filorga,399.0,"https://www.nahdionline.com/media/catalog/product/1/0/100999595_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1130,Joelle Paris Love Eyes 20 ml,Joelle,210.0,"https://www.nahdionline.com/media/catalog/product/1/0/101079416_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1131,Filorga Cream Optim Eyes 15 ml,Filorga,399.0,"https://www.nahdionline.com/media/catalog/product/1/0/100674467_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1132,La Roche Posay Pigmentclar Eyes 15 ml,La Roche-Posay,174.3,"https://www.nahdionline.com/media/catalog/product/1/0/100909692_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,solid,2020,3
1133,Eucerin Eye Cream Aquaporin Active 15ml 24 )New,Eucerin,136.5,"https://www.nahdionline.com/media/catalog/product/1/0/100999510_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1134,Esthederm Contour Lift and Repair Eye Patches 2*10 Patches,Esthederm,424.2,"https://www.nahdionline.com/media/catalog/product/1/0/101063131_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,other,2020,3
1135,Skinceuticals Aox + Eye Gel 15 ml,Skinceuticals,430.5,"https://www.nahdionline.com/media/catalog/product/1/0/101140205_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1136,Natura Siberica Royal Caviar Icy Firming Eye Cream 15 ml,Natura Siberica,89.9,"https://www.nahdionline.com/media/catalog/product/1/0/101259855_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1137,Natura Siberica Siberian Ginseng Eye Cream-Gel 30 ml,Natura Siberica,59.9,"https://www.nahdionline.com/media/catalog/product/1/0/101259370_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1138,Bioderma Sensibio Eye Contour 15ml 12,Bioderma,139.65,"https://www.nahdionline.com/media/catalog/product/1/0/100622528_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1139,Garnier Hhydra Bomb Eye Tissue Mask,Garnier,13.95,"https://www.nahdionline.com/media/catalog/product/1/0/101285201_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,other,2020,3
1140,Cetaphil Moist Cream Jar 453 gm,Cetaphil,164.85,"https://www.nahdionline.com/media/catalog/product/1/0/100956317_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,solid,2020,3
1141,Cetaphil Dermacontrol Oil-Free Facial Moisturizing Lotion SPF-30 120 ml,Cetaphil,135.45,"https://www.nahdionline.com/media/catalog/product/1/0/101152222_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1142,Isis Pharma Keloplast Scars Spf 50+ 40 ml,Isispharma,161.7,"https://www.nahdionline.com/media/catalog/product/1/0/101170105_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1143,Isis Pharma Teen Derm Hydra 40 ml,Isispharma,118.65,"https://www.nahdionline.com/media/catalog/product/1/0/101170156_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1144,La Roch Posay Serozinc Spray 150 ml,La Roche-Posay,39.9,"https://www.nahdionline.com/media/catalog/product/1/0/101257198_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1145,Clarins Daily Energizer Cream 30 ml,Clarins,154.35,"https://www.nahdionline.com/media/catalog/product/1/0/101055385_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1146,Skinceuticals Ha Intensifier 30 ml,Skinceuticals,483.0,"https://www.nahdionline.com/media/catalog/product/1/0/101140272_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1147,Clinique Gel Dramatically Different Moisturizing 50 ml,Clinique,99.75,"https://www.nahdionline.com/media/catalog/product/1/0/101080863_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1148,Filorga Neocica Universal Repir Care 40 ml,Filorga,273.0,"https://www.nahdionline.com/media/catalog/product/1/0/100999587_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1149,La Roche Posay Cicaplast Levres 7.5 ml,La Roche-Posay,45.15,"https://www.nahdionline.com/media/catalog/product/1/0/100958902_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,solid,2020,3
1150,Neutrogena Hydro boost Eye Gel Cream 15 ml,Neutrogena,47.2,"https://www.nahdionline.com/media/catalog/product/1/0/101213531_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1151,Clarins Multi-Active day cream-gel - pot 50 ml,Clarins,386.4,"https://www.nahdionline.com/media/catalog/product/1/0/101055406_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1152,Clinique Moisture Surge Intense Skin Fortifying Hydrator 50 ml,Clinique,194.25,"https://www.nahdionline.com/media/catalog/product/1/0/101080564_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1153,Cebelia L.C.E. Regard Pen 1.6 ml,Cebelia,156.45,"https://www.nahdionline.com/media/catalog/product/1/0/101228549_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1154,Cebelia Fragrance Free Cream Extreme Care 75 ml,Cebelia,187.95,"https://www.nahdionline.com/media/catalog/product/1/0/101228573_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1155,Cebelia Comfort Cream Face & Neck 40 ml,Cebelia,156.45,"https://www.nahdionline.com/media/catalog/product/1/0/101228514_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1156,Johnson Night Cream Fresh Hydration Rose Water 50 ml,Johnson & Johnson,25.95,"https://www.nahdionline.com/media/catalog/product/1/0/101281198_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1157,Clinique Moisture Surge Extended Thirst Relief 50 ml,Clinique,194.25,"https://www.nahdionline.com/media/catalog/product/1/0/101080556_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1158,Joelle Paris Rescue Me 50 ml,Joelle,262.5,"https://www.nahdionline.com/media/catalog/product/1/0/101079408_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1159,Cebelia L.C.E. Balm 15 ml,Cebelia,145.95,"https://www.nahdionline.com/media/catalog/product/1/0/101228506_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1160,Cebelia Soothing Milk Legs & Body 290 ml,Cebelia,145.95,"https://www.nahdionline.com/media/catalog/product/1/0/101228557_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1161,Avene Thermal Water Spray 150 ml,Avene,73.5,"https://www.nahdionline.com/media/catalog/product/1/0/100531925_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1162,Neutrogena Hydro Boost Gel Cream 50 ml,Neutrogena,47.2,"https://www.nahdionline.com/media/catalog/product/1/0/101081090_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1163,Natura Siberica Aralia Mandshurica Day Cream 50 ml,Natura Siberica,59.9,"https://www.nahdionline.com/media/catalog/product/1/0/101259396_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1164,Clarins Multi-Active day AST - pot 50 ml,Clarins,386.4,"https://www.nahdionline.com/media/catalog/product/1/0/101055414_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1165,Clarins Multi-Active night cream light pot 50 ml,Clarins,408.45,"https://www.nahdionline.com/media/catalog/product/1/0/101055422_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1166,Joelle Paris Good Night 30 ml,Joelle,220.5,"https://www.nahdionline.com/media/catalog/product/1/0/101079424_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1167,Nivea Night Cream Urban Skin Detox 50 ml,Nivea,31.5,"https://www.nahdionline.com/media/catalog/product/1/0/101254131_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1168,Nivea Day Cream Urban Skin Detox 50 ml,Nivea,31.5,"https://www.nahdionline.com/media/catalog/product/1/0/101254122_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1169,Neutrogena Hydro Boost Moisturizer Water Gel 50 ml,Neutrogena,47.2,"https://www.nahdionline.com/media/catalog/product/1/0/101081081_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1170,Avene Cream Skin Recovery 40 ml,Avene,147.0,"https://www.nahdionline.com/media/catalog/product/1/0/100572701_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
